Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
NIRMAL,NIRMAL,NIRMAL RURAL,BEERAVELLY,BOREGOAM(NEW),5,Agriculture,294,0,0,1470
NIRMAL,NIRMAL,NIRMAL RURAL,BEERAVELLY,CHINCHOLI(M),5,Agriculture,324,0,0,1630
NIRMAL,NIRMAL,NIRMAL RURAL,BEERAVELLY,DONEGOAN,5,Agriculture,107,0,0,535
NIZAMABAD,ARMOOR,MORTHAD,KAMMARPALLY,HOSAKOTHUR,5,Agriculture,809,0,0,4045
NIZAMABAD,ARMOOR,MORTHAD,KAMMARPALLY,KAMMARPALLY,5,Agriculture,797,0,0,3995
NIZAMABAD,ARMOOR,MORTHAD,KAMMARPALLY,NAGAPUR,5,Agriculture,236,0,0,1180
NIZAMABAD,ARMOOR,MORTHAD,KAMMARPALLY,UPLOOR,5,Agriculture,1180,0,0,5905
NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,DONKAL,5,Agriculture,594,0,0,2991
NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,DONPAL,5,Agriculture,347,0,0,1774.5
NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,GANDLAPET,5,Agriculture,3,0,0,15
NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,MORTHAD,5,Agriculture,1299,1,698,6515.5
NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,ODYAT,5,Agriculture,353,0,0,1765
NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,RAMANNAPET,5,Agriculture,603,0,0,3015
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,DANDIGUTTA,5,Agriculture,154,0,0,770
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,DOOPALLY,5,Agriculture,489,0,0,2445
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,KALYA POOR,5,Agriculture,266,0,0,1330
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,KANDAKURTY,5,Agriculture,327,0,0,1645
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,KUNEPALLY,5,Agriculture,225,0,0,1127.5
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,NEELA,5,Agriculture,885,0,0,4442.5
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,NEELA PAPER MILL,5,Agriculture,1,0,0,5
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,RENJAL,5,Agriculture,1080,0,0,5495
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,SATAPOOR,5,Agriculture,280,0,0,1518.5
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,TADBILOLY,5,Agriculture,513,0,0,2572.5
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,NIZAMABAD(RURAL),TIRMANPALLY - (P),5,Agriculture,191,0,0,955
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,PADKAL,CHINTALOOR,5,Agriculture,367,0,0,1835
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,PADKAL,GANYA THANDA,5,Agriculture,5,0,0,25
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,PADKAL,KALIGOTE,5,Agriculture,514,0,0,2595
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,PADKAL,KESHPALLY,5,Agriculture,453,0,0,2385
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,PADKAL,KOLIPAC,5,Agriculture,421,0,0,2132.5
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,PADKAL,MADHAPUR,5,Agriculture,72,0,0,360
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,PADKAL,MANOHARABAD,5,Agriculture,280,0,0,1405
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,PADKAL,PADKAL,5,Agriculture,767,0,0,3835
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,PADKAL,PUPPALAPALLY,5,Agriculture,308,0,0,1540
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 3,NAGARAM,NAGARAM,5,Agriculture,3,0,0,15
PEDDAPALLY,MANTHANI,GODAVARIKHANI,GODAWVARIKHANI WEST,ALLUUR,5,Agriculture,80,0,0,400
PEDDAPALLY,MANTHANI,GODAVARIKHANI,GODAWVARIKHANI WEST,MAREDPAKA,5,Agriculture,8,0,0,40
PEDDAPALLY,MANTHANI,GODAVARIKHANI,GODAWVARIKHANI WEST,NEW MAREDPAKA,5,Agriculture,7,0,0,35
PEDDAPALLY,PEDDAPALLY,DHARMARAM,DHARMARAM,KAMMARKHANPET  (REC)          ,5,Agriculture,421,0,0,2105
PEDDAPALLY,PEDDAPALLY,DHARMARAM,DHARMARAM,KATIKANAPALLY  (REC)          ,5,Agriculture,797,0,0,4015
PEDDAPALLY,PEDDAPALLY,DHARMARAM,DHARMARAM,KOTHAPALLY,5,Agriculture,40,0,0,200
PEDDAPALLY,PEDDAPALLY,DHARMARAM,DHARMARAM,KOTHUR  (REC) ,5,Agriculture,671,1,256,3364
PEDDAPALLY,PEDDAPALLY,DHARMARAM,DHARMARAM,LAMBADITHANDA(B),5,Agriculture,8,0,0,40
PEDDAPALLY,PEDDAPALLY,DHARMARAM,DHARMARAM,LAMBADITHANDA(K),5,Agriculture,9,0,0,45
PEDDAPALLY,PEDDAPALLY,DHARMARAM,DHARMARAM,MALLAPOOR     ,5,Agriculture,580,0,0,2905
PEDDAPALLY,PEDDAPALLY,DHARMARAM,DHARMARAM,NARSINGA POOR ,5,Agriculture,224,0,0,1120
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,KANKULA,REBALDEVAPALLY,5,Agriculture,84,3,449,420
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,KANKULA,SUDDALA       ,5,Agriculture,574,0,0,2870
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,KANKULA,THOGGARAI     ,5,Agriculture,375,0,0,1880
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,KATENPALLY,BHOOPATHIPUR  ,5,Agriculture,235,0,0,1175
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,KATENPALLY,BONTHAKUNTAPALLY H/O GAREPALY ,5,Agriculture,309,0,0,1545
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,KATENPALLY,DUBBAPET & DUBBAPALLY (REC)   ,5,Agriculture,67,0,0,335
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,KATENPALLY,GARREPALLY    ,5,Agriculture,326,1,169,1637.5
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,KATENPALLY,GOLLAPALLY    ,5,Agriculture,253,0,0,1267.5
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,KATENPALLY,ITHRAJPALLY   ,5,Agriculture,259,0,0,1295
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,KATENPALLY,KATNAPALLY    ,5,Agriculture,312,0,0,1560
WARANGAL,NARSAMPET,NEKKONDA,ALAKANIPET,THOPAI PALLY,5,Agriculture,260,0,0,1300
WARANGAL,NARSAMPET,NEKKONDA,ALAKANIPET,VENKATAPUR,5,Agriculture,288,0,0,1440
WARANGAL,NARSAMPET,NEKKONDA,ALAKANIPET,Venkanaik thanda,5,Agriculture,2,0,0,10
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,AKKALACHEDU,5,Agriculture,148,0,0,740
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,AMEENABAD,5,Agriculture,967,0,0,4840
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,BABUNAGAR,5,Agriculture,167,0,0,835
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,BUJJERU,5,Agriculture,120,0,0,600
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,CHENNARAOPET(H.Q),5,Agriculture,404,0,0,2024.5
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,Cheruvukommu thanda,5,Agriculture,1,0,0,5
WARANGAL,RURAL WARANGAL,WARDHANNAPET,RAYAPARTHI,KONDAPUR (WEST),5,Agriculture,217,0,0,1085
WARANGAL,RURAL WARANGAL,WARDHANNAPET,RAYAPARTHI,KONDUR,5,Agriculture,729,0,0,3675
WARANGAL,RURAL WARANGAL,WARDHANNAPET,RAYAPARTHI,KOTHUR,5,Agriculture,552,0,0,2805
WARANGAL,RURAL WARANGAL,WARDHANNAPET,RAYAPARTHI,MAHABUBNAGAR (WEST),5,Agriculture,141,0,0,722.5
WARANGAL,RURAL WARANGAL,WARDHANNAPET,RAYAPARTHI,PERKED,5,Agriculture,678,0,0,3507.5
WARANGAL,RURAL WARANGAL,WARDHANNAPET,RAYAPARTHI,RAGANNA GUDEM,5,Agriculture,102,0,0,512.5
WARANGAL,RURAL WARANGAL,WARDHANNAPET,RAYAPARTHI,RAYAPARTHI,5,Agriculture,1127,0,0,5792.5
WARANGAL,RURAL WARANGAL,WARDHANNAPET,RAYAPARTHI,SURYA THANDA(RAYAPARTTHY),5,Agriculture,22,0,0,110
WARANGAL,RURAL WARANGAL,WARDHANNAPET,RAYAPARTHI,THIRUMALAYAPALLI,5,Agriculture,481,0,0,2422.5
NIRMAL,NIRMAL,NIRMAL RURAL,BEERAVELLY,GODSERA,5,Agriculture,88,0,0,440
NIRMAL,NIRMAL,NIRMAL RURAL,BEERAVELLY,JOULA,5,Agriculture,219,0,0,1095
NIRMAL,NIRMAL,NIRMAL RURAL,BEERAVELLY,KANKATI,5,Agriculture,166,0,0,837.5
NIRMAL,NIRMAL,NIRMAL RURAL,BEERAVELLY,LAKSHMIPUR,5,Agriculture,21,0,0,105
NIRMAL,NIRMAL,NIRMAL RURAL,BEERAVELLY,NARAYANAPALLY,5,Agriculture,5,0,0,25
NIRMAL,NIRMAL,NIRMAL RURAL,BEERAVELLY,PYARAMOOR,5,Agriculture,237,0,0,1185
NIRMAL,NIRMAL,NIRMAL RURAL,BEERAVELLY,THANDRA(G),5,Agriculture,216,0,0,1080
NIRMAL,NIRMAL,NIRMAL RURAL,BEERAVELLY,VANJAR,5,Agriculture,271,0,0,1370
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,ANJANI,5,Agriculture,79,0,0,395
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,BANSAPALLY,5,Agriculture,322,0,0,1612.5
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,CHARLAPALLY,5,Agriculture,76,0,0,380
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,CHINTALKUNTA,5,Agriculture,34,0,0,170
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,DARYPUR,5,Agriculture,101,0,0,505
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,DILWARPUR,5,Agriculture,764,0,0,3832.5
NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,SUNKET,5,Agriculture,553,0,0,2782
NIZAMABAD,ARMOOR,MORTHAD,YERGATLA,BATTAPOOR,5,Agriculture,256,0,0,1301
NIZAMABAD,ARMOOR,MORTHAD,YERGATLA,DHARMORA,5,Agriculture,429,0,0,2158.5
NIZAMABAD,ARMOOR,MORTHAD,YERGATLA,DOMCHANDA,5,Agriculture,459,0,0,2354
NIZAMABAD,ARMOOR,MORTHAD,YERGATLA,GUMMIRIAL,5,Agriculture,625,0,0,3172.5
NIZAMABAD,ARMOOR,MORTHAD,YERGATLA,PALEM,5,Agriculture,640,0,0,3205
NIZAMABAD,ARMOOR,MORTHAD,YERGATLA,SHETPALLI,5,Agriculture,566,0,0,2830
NIZAMABAD,ARMOOR,MORTHAD,YERGATLA,THADPAKAL,5,Agriculture,435,0,0,2228.5
NIZAMABAD,ARMOOR,MORTHAD,YERGATLA,THALLARAMPOOR,5,Agriculture,348,0,0,1740
NIZAMABAD,ARMOOR,MORTHAD,YERGATLA,THIMMAPOOR,5,Agriculture,1036,0,0,5333.5
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,VEERANNAGUTTA,5,Agriculture,368,0,0,1930.5
NIZAMABAD,BODHAN,YEDPALLY,YEDPALLY,AMBEM Y,5,Agriculture,390,0,0,1952
NIZAMABAD,BODHAN,YEDPALLY,YEDPALLY,ARP CAMP,5,Agriculture,190,0,0,950
NIZAMABAD,BODHAN,YEDPALLY,YEDPALLY,BRAHMANAPALLY,5,Agriculture,109,0,0,550
NIZAMABAD,BODHAN,YEDPALLY,YEDPALLY,DHARMARAM R,5,Agriculture,83,0,0,415
NIZAMABAD,BODHAN,YEDPALLY,YEDPALLY,JAITHAPOOR,5,Agriculture,374,0,0,1880
NIZAMABAD,BODHAN,YEDPALLY,YEDPALLY,JAMLAM,5,Agriculture,166,0,0,830
NIZAMABAD,BODHAN,YEDPALLY,YEDPALLY,JANKAMPET,5,Agriculture,69,0,0,345
NIZAMABAD,BODHAN,YEDPALLY,YEDPALLY,KURNAPALLY,5,Agriculture,467,0,0,2342.5
NIZAMABAD,BODHAN,YEDPALLY,YEDPALLY,MANGALPAD,5,Agriculture,441,0,0,2205
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,PADKAL,SECUNDERAPUR,5,Agriculture,191,0,0,955
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,SARANGAPOOR,GUNDARAM,5,Agriculture,140,0,0,700
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,SARANGAPOOR,JAGGARAO FARM,5,Agriculture,97,0,0,485
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,SARANGAPOOR,KALOOR,5,Agriculture,268,0,0,1340
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,SARANGAPOOR,KHANAPUR,5,Agriculture,270,0,0,1352.5
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,SARANGAPOOR,LAXMAPUR,5,Agriculture,20,0,0,100
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,SARANGAPOOR,MALKAPUR - (A),5,Agriculture,136,0,0,680
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,SARANGAPOOR,SARANGAPUR,5,Agriculture,182,0,0,918.5
PEDDAPALLY,MANTHANI,GODAVARIKHANI,GODAWVARIKHANI WEST,REDDY COLONY,5,Agriculture,10,0,0,50
PEDDAPALLY,MANTHANI,GODAVARIKHANI,GODAWVARIKHANI WEST,VEERALAPALLY,5,Agriculture,22,0,0,110
PEDDAPALLY,MANTHANI,GODAVARIKHANI,MARKANDEYA COLONY,LAXMIPOORGATE,5,Agriculture,27,0,0,135
PEDDAPALLY,MANTHANI,GODAVARIKHANI,MARKANDEYA COLONY,MARKANDEYA COLONY,5,Agriculture,2,0,0,10
PEDDAPALLY,PEDDAPALLY,DHARMARAM,DHARMARAM,PATHIPAKA     ,5,Agriculture,552,0,0,2762.5
PEDDAPALLY,PEDDAPALLY,DHARMARAM,DHARMARAM,PERKAPALLI,5,Agriculture,6,0,0,30
PEDDAPALLY,PEDDAPALLY,DHARMARAM,JULAPALLY,ABBAPOOR  (REC)               ,5,Agriculture,330,0,0,1650
PEDDAPALLY,PEDDAPALLY,DHARMARAM,JULAPALLY,BALRAJU PALLY ,5,Agriculture,57,0,0,285
PEDDAPALLY,PEDDAPALLY,DHARMARAM,JULAPALLY,CHEMALPET     ,5,Agriculture,211,0,0,1055
PEDDAPALLY,PEDDAPALLY,DHARMARAM,JULAPALLY,JULAPALLY  B (REC) ,5,Agriculture,435,0,0,2175
PEDDAPALLY,PEDDAPALLY,DHARMARAM,JULAPALLY,KACHAPOOR     ,5,Agriculture,663,0,0,3325
PEDDAPALLY,PEDDAPALLY,DHARMARAM,JULAPALLY,KEESULATA PALLY H/O WADKAPOOR ,5,Agriculture,76,0,0,380
PEDDAPALLY,PEDDAPALLY,DHARMARAM,JULAPALLY,KONA RAO PETA ,5,Agriculture,165,0,0,825
PEDDAPALLY,PEDDAPALLY,DHARMARAM,JULAPALLY,KUMMARIKUNTA   (REC)          ,5,Agriculture,521,0,0,2605
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,KATENPALLY,NARAYANRAOPALLY H/O KODURPAKA ,5,Agriculture,147,0,0,737.5
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,KATENPALLY,NARSAIAHPALLY,5,Agriculture,2,0,0,10
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,KATENPALLY,NEERUKULLA    ,5,Agriculture,300,0,0,1515
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,KATENPALLY,SAMBAIAH PALLY (REC)          ,5,Agriculture,137,0,0,685
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,AREPALLY H/O POOSALA          ,5,Agriculture,48,0,0,240
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,CHINNAKALVALA ,5,Agriculture,158,0,0,790
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,HANUMANDLA PALLY              ,5,Agriculture,40,0,0,200
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,KANDOONURI PALLY              ,5,Agriculture,106,0,0,530
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,KODURPAKA     ,5,Agriculture,318,0,0,1595
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,Gollapalle,5,Agriculture,2,0,0,10
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,JALLY,5,Agriculture,333,0,0,1665
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,JOJIPET,5,Agriculture,65,0,0,342.5
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,KHADARPET,5,Agriculture,154,0,0,772.5
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,KONAPURAM,5,Agriculture,427,0,0,2135
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,Kalanaik thanda,5,Agriculture,1,0,0,5
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,Kandigadda thanda,5,Agriculture,1,0,0,5
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,LINGAGIRI,5,Agriculture,328,0,0,1640
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,LINGAPURAM,5,Agriculture,213,0,0,1065
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,PAPAIPET,5,Agriculture,592,0,0,3060.5
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,BANDAUTHAPOOR,5,Agriculture,227,0,0,1147.5
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,BHAVANIKUNTA THANDA,5,Agriculture,7,0,0,35
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,Bokkalagudem,5,Agriculture,2,0,0,10
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,CHENNARAM,5,Agriculture,453,0,0,2265
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,D.C.THANDA,5,Agriculture,159,0,0,795
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,DAMMANNAPET,5,Agriculture,685,0,0,3437.5
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,DIVITIPALLI,5,Agriculture,245,0,0,1225
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,GUBBATI THANDA,5,Agriculture,11,0,0,55
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,ILLANDA,5,Agriculture,890,0,0,4457.5
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,JEGGIPETA,5,Agriculture,1,0,0,5
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,KADARIGUDEM,5,Agriculture,101,0,0,505
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,GUNDAMPALLY,5,Agriculture,349,0,0,1741
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,KADILI,5,Agriculture,21,0,0,105
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,KALWA,5,Agriculture,609,0,0,3045
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,KALWA THANDA,5,Agriculture,10,0,0,50
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,KANJAR,5,Agriculture,163,0,0,820
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,KOTHA LOLAM,5,Agriculture,316,0,0,1580
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,KUSLY,5,Agriculture,154,0,0,770
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,MADIGOAM,5,Agriculture,24,0,0,125
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,MALLAPUR,5,Agriculture,61,0,0,305
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,MAYAPUR,5,Agriculture,127,0,0,635
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,NARSAPUR (G),5,Agriculture,321,0,0,1620
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,NASEERABAD,5,Agriculture,94,0,0,470
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,RAMPUR,5,Agriculture,174,0,0,870
NIZAMABAD,ARMOOR,MORTHAD,YERGATLA,THORTHI,5,Agriculture,401,0,0,2010
NIZAMABAD,ARMOOR,MORTHAD,YERGATLA,YERGATLA,5,Agriculture,1177,0,0,5888.5
NIZAMABAD,ARMOOR,PERKIT,BALAKONDA,BALAKONDA,5,Agriculture,905,0,0,4525
NIZAMABAD,ARMOOR,PERKIT,BALAKONDA,BASSAPUR,5,Agriculture,175,0,0,875
NIZAMABAD,ARMOOR,PERKIT,BALAKONDA,BODEPALLY,5,Agriculture,530,0,0,2657.5
NIZAMABAD,ARMOOR,PERKIT,BALAKONDA,CHITTAPUR,5,Agriculture,685,0,0,3430
NIZAMABAD,ARMOOR,PERKIT,BALAKONDA,ITHWARIPET,5,Agriculture,129,0,0,645
NIZAMABAD,ARMOOR,PERKIT,BALAKONDA,JALALPUR,5,Agriculture,285,0,0,1427
NIZAMABAD,ARMOOR,PERKIT,BALAKONDA,KISSANNAGAR,5,Agriculture,81,0,0,405
NIZAMABAD,ARMOOR,PERKIT,BALAKONDA,NAGAPUR,5,Agriculture,327,0,0,1635
NIZAMABAD,BODHAN,YEDPALLY,YEDPALLY,MSC FARM,5,Agriculture,2,0,0,10
NIZAMABAD,BODHAN,YEDPALLY,YEDPALLY,POCHARAM,5,Agriculture,267,0,0,1340
NIZAMABAD,BODHAN,YEDPALLY,YEDPALLY,THANAKALAN,5,Agriculture,531,0,0,2651
NIZAMABAD,BODHAN,YEDPALLY,YEDPALLY,WADDEPALLY,5,Agriculture,330,0,0,1692.5
NIZAMABAD,BODHAN,YEDPALLY,YEDPALLY,YEDPALLY,5,Agriculture,1082,0,0,5427.5
NIZAMABAD,DICHPALLY,DICHPALLY,DHARPALLY,BELLYA THANDA,5,Agriculture,1,0,0,5
NIZAMABAD,DICHPALLY,DICHPALLY,DHARPALLY,CHALLAGARGA,5,Agriculture,318,0,0,1590
NIZAMABAD,DICHPALLY,DICHPALLY,DHARPALLY,DHAMMANNAPET,5,Agriculture,407,0,0,2035
NIZAMABAD,DICHPALLY,DICHPALLY,DHARPALLY,DHARPALLY,5,Agriculture,1584,0,0,7920
NIZAMABAD,DICHPALLY,DICHPALLY,DHARPALLY,DUBBAK,5,Agriculture,1102,0,0,5510
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,SARANGAPOOR,SASTRYNAGAR,5,Agriculture,35,0,0,175
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,SARANGAPOOR,SREENAGAR,5,Agriculture,152,0,0,760
NIZAMABAD,NIZAMABAD,NANDIPET,GOTTIMUKLA,BONKAMPALLY,5,Agriculture,289,0,0,1445
NIZAMABAD,NIZAMABAD,NANDIPET,GOTTIMUKLA,CHIKLI,5,Agriculture,480,0,0,2405
NIZAMABAD,NIZAMABAD,NANDIPET,GOTTIMUKLA,DARMORA,5,Agriculture,104,0,0,520
NIZAMABAD,NIZAMABAD,NANDIPET,GOTTIMUKLA,DEEKAM PALLY,5,Agriculture,305,0,0,1525
NIZAMABAD,NIZAMABAD,NANDIPET,GOTTIMUKLA,GALIB NAGAR,5,Agriculture,68,0,0,340
NIZAMABAD,NIZAMABAD,NANDIPET,GOTTIMUKLA,GOTIMUKLA,5,Agriculture,460,0,0,2300
NIZAMABAD,NIZAMABAD,NANDIPET,GOTTIMUKLA,GUNJILI,5,Agriculture,575,0,0,2890
NIZAMABAD,NIZAMABAD,NANDIPET,GOTTIMUKLA,KALLADI,5,Agriculture,816,0,0,4080
PEDDAPALLY,MANTHANI,GODAVARIKHANI,PG CENTER,JANAGAON VILLAGE,5,Agriculture,94,0,0,607
PEDDAPALLY,MANTHANI,GODAVARIKHANI,PG CENTER,MALKAPOOR,5,Agriculture,55,0,0,277.5
PEDDAPALLY,MANTHANI,GODAVARIKHANI,PG CENTER,Power House Colony,5,Agriculture,8,0,0,40
PEDDAPALLY,MANTHANI,Manthani,EKLASHAPUR,ADIVISOMENPALLY,5,Agriculture,185,0,0,952.5
PEDDAPALLY,MANTHANI,Manthani,EKLASHAPUR,ADYALA,5,Agriculture,1,0,0,5
PEDDAPALLY,MANTHANI,Manthani,EKLASHAPUR,AKKAPALLY,5,Agriculture,74,0,0,370
PEDDAPALLY,MANTHANI,Manthani,EKLASHAPUR,ARENDA,5,Agriculture,284,0,0,1482
PEDDAPALLY,MANTHANI,Manthani,EKLASHAPUR,BATPALLY,5,Agriculture,130,0,0,671
PEDDAPALLY,PEDDAPALLY,DHARMARAM,JULAPALLY,NAGULA PALLY  ,5,Agriculture,163,0,0,815
PEDDAPALLY,PEDDAPALLY,DHARMARAM,JULAPALLY,PEDDAPOOR (REC)               ,5,Agriculture,516,0,0,2580
PEDDAPALLY,PEDDAPALLY,DHARMARAM,JULAPALLY,TELUKUNTA     ,5,Agriculture,367,0,0,1835
PEDDAPALLY,PEDDAPALLY,DHARMARAM,JULAPALLY,VENKATRAOPALLY,5,Agriculture,293,0,0,1465
PEDDAPALLY,PEDDAPALLY,DHARMARAM,JULAPALLY,WADAKAPOOR    ,5,Agriculture,417,0,0,2085
PEDDAPALLY,PEDDAPALLY,DHARMARAM,KHILAVANAPARTHY,BOTLA VANAPARTHY  (REC)       ,5,Agriculture,673,0,0,3365
PEDDAPALLY,PEDDAPALLY,DHARMARAM,KHILAVANAPARTHY,CHAMANPALLY  (REC)            ,5,Agriculture,289,0,0,1445
PEDDAPALLY,PEDDAPALLY,DHARMARAM,KHILAVANAPARTHY,DONGA THURTHY  (REC)          ,5,Agriculture,539,0,0,2700
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,NARAYANPOOR   ,5,Agriculture,327,0,0,1635
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,POOSALA       ,5,Agriculture,261,0,0,1305
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,SREERAMULAPALLY               ,5,Agriculture,46,0,0,230
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,SUGLAMPALLY   ,5,Agriculture,118,0,0,590
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,SULTANABAD    ,5,Agriculture,341,0,0,1705
WARANGAL,NARSAMPET,NARSAMPET(R),KHANAPUR,AINEPALLI,5,Agriculture,182,0,0,915
WARANGAL,NARSAMPET,NARSAMPET(R),KHANAPUR,ASHOK NAGAR,5,Agriculture,442,0,0,2210
WARANGAL,NARSAMPET,NARSAMPET(R),KHANAPUR,AYODHYANAGAR,5,Agriculture,10,0,0,50
