circle,division,subdivision,section,area,catcode,catdesc,totservices,billedservices,units,load
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,KOTHAKATLA,5,Agriculture,5,0,0,25.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,KOTHAPALLY,5,Agriculture,64,0,0,320.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,KOTTURU <G>,5,Agriculture,8,0,0,47.5
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,KOYYURU,5,Agriculture,4,0,0,20.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,KURNAPALLI,5,Agriculture,166,0,0,830.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,LINGALA,5,Agriculture,63,0,0,322.5
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,LINGAPURAM,5,Agriculture,48,0,0,242.5
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,LINGAPURAM PADU,5,Agriculture,2,0,0,10.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,M PULLABOINA PALLI,5,Agriculture,44,0,0,220.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,MAMIDIGUDEM,5,Agriculture,7,0,0,40.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,MOGALLAPALLI,5,Agriculture,100,0,0,502.5
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,KAMALAPURAM,5,Agriculture,27,0,0,145.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,KATTUMALLARAM,5,Agriculture,3,0,0,15.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,MALLARAM,5,Agriculture,26,0,0,130.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,MALLEPALLI,5,Agriculture,9,0,0,45.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,MANUGURU,5,Agriculture,2,0,0,10.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,MODDULA GUDEM,5,Agriculture,4,0,0,20.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,PAGIDERU,5,Agriculture,7,0,0,35.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,RACHA BANDA-JP,5,Agriculture,4,0,0,20.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,RAJARAO PET-JP,5,Agriculture,39,0,0,195.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,RAMA KRISHNA PURAM-JP,5,Agriculture,2,0,0,10.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,RAMACHANDRA PURAM-JP,5,Agriculture,43,0,0,215.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,RAMPURAM THANDA - JP,5,Agriculture,53,0,0,265.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,SAI RAMTHANDA-JP,5,Agriculture,20,0,0,100.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,SAMBUNI GUDEM - JP,5,Agriculture,50,0,0,250.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,SURARAM-JP,5,Agriculture,201,0,0,1005.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,TAPSI GUTTA-JP,5,Agriculture,4,0,0,20.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,VEERABHADRA PURAM - JP,5,Agriculture,10,0,0,50.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,VENGANNA PALEM-JP,5,Agriculture,186,0,0,932.5
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,VINOBHA NAGAR-JP,5,Agriculture,152,0,0,760.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,AMBARASA PALLI-GUN,5,Agriculture,10,0,0,50.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,ANANTOGU-GUN,5,Agriculture,40,0,0,210.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,BANDARI GUMPU-GU,5,Agriculture,32,0,0,160.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,CHALLA GATTU-GU,5,Agriculture,19,0,0,95.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,CHANDRA PURAM-GU,5,Agriculture,21,0,0,105.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,CHEEMALA GUDEM-GUN,5,Agriculture,9,0,0,45.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,CHINA VENKATAPURAM-GU,5,Agriculture,69,0,0,345.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,CHINTALA PADU-GU,5,Agriculture,20,0,0,100.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,CHINTALAGUDEM-GUN,5,Agriculture,9,0,0,45.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,DAMARATHOGU-GU,5,Agriculture,33,0,0,165.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,DEVALLAGUDEM-GUN,5,Agriculture,27,0,0,135.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,DONGATHOGU,5,Agriculture,42,0,0,210.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,GALABA-GU,5,Agriculture,18,0,0,90.0
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,GANDUGULAPALLY,NACHARAM,5,Agriculture,300,0,0,2411.0
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,GANDUGULAPALLY,NAGUPALLY,5,Agriculture,438,0,0,3449.0
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,GANDUGULAPALLY,NAIDUPETA,5,Agriculture,336,0,0,3020.5
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,GANDUGULAPALLY,NALLIVARIGUDEM,5,Agriculture,29,0,0,202.5
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,GANDUGULAPALLY,RAMACHANDRAPURA,5,Agriculture,39,0,0,328.5
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,GANDUGULAPALLY,REDYALAPADU,5,Agriculture,81,0,0,582.5
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,GANDUGULAPALLY,SEETHARAMPURAM,5,Agriculture,7,0,0,51.0
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,GANDUGULAPALLY,SRIRAMPURAM,5,Agriculture,172,0,0,1284.5
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,GANDUGULAPALLY,TATISUBBANNAGUDEM,5,Agriculture,64,0,0,489.0
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,GANDUGULAPALLY,TOTTI PAMPU,5,Agriculture,84,0,0,681.5
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,GANDUGULAPALLY,VENKATADRIGUDEM,5,Agriculture,41,0,0,453.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,GOLLABUDDARAM,5,Agriculture,161,0,0,842.5
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,GORLAVEDU,5,Agriculture,622,0,0,3183.5
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,GOUPANIPALLY,5,Agriculture,12,0,0,60.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,GUDADPALLI,5,Agriculture,177,0,0,905.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,GURRAMPET,5,Agriculture,122,0,0,627.5
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,KAMALAPUR,5,Agriculture,152,0,0,830.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,KOMPALLI,5,Agriculture,407,0,0,2112.5
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,KOTHAPALLI[SM],5,Agriculture,405,0,0,2069.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,LAXMIPUR(P PUR),5,Agriculture,6,0,0,32.5
BHUPALAPALLY,BHUPALAPALLY,KATARAM,KATARAM,DEVARAMPALLY,5,Agriculture,226,0,0,1152.5
BHUPALAPALLY,BHUPALAPALLY,KATARAM,KATARAM,DHANAWADA,5,Agriculture,164,0,0,900.5
BHUPALAPALLY,BHUPALAPALLY,KATARAM,KATARAM,DHARAMASAGAR,5,Agriculture,6,0,0,30.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,KATARAM,GANGAPURI,5,Agriculture,10,0,0,52.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,KATARAM,GANGARAM,5,Agriculture,214,0,0,1080.5
BHUPALAPALLY,BHUPALAPALLY,KATARAM,KATARAM,GAREPALLY,5,Agriculture,90,0,0,450.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,KATARAM,GUDUR,5,Agriculture,69,0,0,379.5
BHUPALAPALLY,BHUPALAPALLY,KATARAM,KATARAM,GUMMALLAPALLY,5,Agriculture,77,0,0,417.5
BHUPALAPALLY,BHUPALAPALLY,KATARAM,KATARAM,GUNRATHIPALLY,5,Agriculture,52,0,0,261.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,KATARAM,JADHURAOPET,5,Agriculture,39,0,0,227.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,KATARAM,JAGGAIAHPALLY,5,Agriculture,27,0,0,135.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,KATARAM,KATARAM,5,Agriculture,271,0,0,1394.0
BHUPALAPALLY,MULUGU,ETURNAGARAM,KANNAIGUDEM,RAJANNAPET,5,Agriculture,13,0,0,65.0
BHUPALAPALLY,MULUGU,ETURNAGARAM,KANNAIGUDEM,SARVAI,5,Agriculture,1,0,0,5.0
BHUPALAPALLY,MULUGU,ETURNAGARAM,KANNAIGUDEM,SINGARAM,5,Agriculture,71,0,0,355.0
BHUPALAPALLY,MULUGU,ETURNAGARAM,KANNAIGUDEM,THUPAKULAGUDEM,5,Agriculture,12,0,0,92.5
BHUPALAPALLY,MULUGU,MULUG,LAXMIDEVPET,ADAVIRANGAPOOR,5,Agriculture,183,0,0,925.0
BHUPALAPALLY,MULUGU,MULUG,LAXMIDEVPET,ANANDAPOOR,5,Agriculture,56,0,0,282.5
BHUPALAPALLY,MULUGU,MULUG,LAXMIDEVPET,BURGAPET,5,Agriculture,52,0,0,260.0
BHUPALAPALLY,MULUGU,MULUG,LAXMIDEVPET,ELLAREDDYPALLY,5,Agriculture,90,0,0,488.0
BHUPALAPALLY,MULUGU,MULUG,LAXMIDEVPET,ELUTHURLAPALLY,5,Agriculture,145,0,0,737.5
BHUPALAPALLY,MULUGU,MULUG,LAXMIDEVPET,GUNTURPALLY,5,Agriculture,14,0,0,70.0
BHUPALAPALLY,MULUGU,MULUG,LAXMIDEVPET,INCHANCHARUPALLY,5,Agriculture,159,0,0,797.5
BHUPALAPALLY,MULUGU,MULUG,LAXMIDEVPET,JAVAHARNAGAR,5,Agriculture,132,2,600,685.0
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,WAZEEDU,JAGANNADHAPURAM,5,Agriculture,45,0,0,225.0
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,WAZEEDU,JANGALA PALLI,5,Agriculture,42,0,0,210.0
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,WAZEEDU,KODEKAL,5,Agriculture,2,0,0,20.0
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,WAZEEDU,KONGALA,5,Agriculture,85,0,0,425.0
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,WAZEEDU,KOYA VEERAPURAM,5,Agriculture,23,0,0,115.0
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,WAZEEDU,KRISHNA PURAM,5,Agriculture,10,0,0,70.0
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,WAZEEDU,KRISHNAPURAM,5,Agriculture,18,0,0,110.0
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,WAZEEDU,KUPSOOR,5,Agriculture,75,0,0,385.0
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,WAZEEDU,LAXMIPURAM,5,Agriculture,52,0,0,260.0
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,WAZEEDU,LINGAPETA,5,Agriculture,20,0,0,100.0
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,WAZEEDU,MURMUR   <W>,5,Agriculture,8,0,0,40.0
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,WAZEEDU,NAGARAM,5,Agriculture,17,0,0,85.0
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,WAZEEDU,PEDA GOLLAGUDEM,5,Agriculture,104,0,0,520.0
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,CHINTHAGATTU (TOWN),CHINTHAGATTU,5,Agriculture,400,0,0,2002.5
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,CHINTHAGATTU (TOWN),DEVENAPET,5,Agriculture,407,0,0,2035.0
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,CHINTHAGATTU (TOWN),KOMATIPALLY,5,Agriculture,200,0,0,1000.0
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,CHINTHAGATTU (TOWN),MUNIPALLY,5,Agriculture,118,0,0,590.0
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,CHINTHAGATTU (TOWN),R T C COLONY,5,Agriculture,7,0,0,35.0
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,CHINTHAGATTU (TOWN),SUBBAIAPALLY,5,Agriculture,137,0,0,717.0
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,HASANPARTHY,ANANTHSAGAR,5,Agriculture,367,1,14,1835.0
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,HASANPARTHY,GUNTURPALLY,5,Agriculture,52,0,0,252.0
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,HASANPARTHY,HASANPARTHY  (H),5,Agriculture,230,0,0,1150.0
ADILABAD,ADILABAD,ADILABAD RURAL,THALAMADUGU,UMDAM,5,Agriculture,79,0,0,412.5
ADILABAD,ADILABAD,ADILABAD RURAL,THALAMADUGU,UMRI,5,Agriculture,36,0,0,180.0
ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD - NORTH,ADILABAD - NORTH,5,Agriculture,1,0,0,10.0
ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD - RURAL,ANKAPUR,5,Agriculture,60,0,0,300.0
ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD - RURAL,ANKAPUR (K),5,Agriculture,1,0,0,5.0
ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD - RURAL,ANKOLI,5,Agriculture,223,0,0,1130.0
ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD - RURAL,ANUKUNTA,5,Agriculture,133,0,0,675.0
ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD - RURAL,ARLI (B),5,Agriculture,133,0,0,675.0
ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD - RURAL,BANGARI GUDA,5,Agriculture,4,0,0,20.0
ADILABAD,ADILABAD,ECHODA,ECHODA,RAGUGUDA,5,Agriculture,1,0,0,5.0
ADILABAD,ADILABAD,ECHODA,ECHODA,SALYADA,5,Agriculture,3,0,0,15.0
ADILABAD,ADILABAD,ECHODA,ECHODA,SATHUNUMBERGAON,5,Agriculture,43,0,0,215.0
ADILABAD,ADILABAD,ECHODA,ECHODA,SIRCHALMA,5,Agriculture,148,0,0,770.0
ADILABAD,ADILABAD,ECHODA,ECHODA,THALAMADRI,5,Agriculture,180,0,0,926.5
ADILABAD,ADILABAD,ECHODA,ECHODA,WADDARGUDA,5,Agriculture,5,0,0,25.0
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,AREPALLY,5,Agriculture,51,0,0,255.0
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,BINDAMRAGADI,5,Agriculture,30,0,0,150.0
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,BIREGAON,5,Agriculture,31,0,0,155.0
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,BONDEMERGUDA,5,Agriculture,7,0,0,35.0
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,BONDIDI,5,Agriculture,117,0,0,585.0
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,BUDDIKONDA,5,Agriculture,113,0,0,565.0
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,BUGGARAM,5,Agriculture,16,0,0,80.0
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,BURKA PALLY,5,Agriculture,5,0,0,25.0
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,ANANTHAPOOR,5,Agriculture,6,0,0,30.0
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,ANDUNAYAKTHANDA,5,Agriculture,34,0,0,170.0
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,ANJEE,5,Agriculture,93,0,0,465.0
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,CHITTABATTA,5,Agriculture,19,0,0,95.0
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,DASNAPUR,5,Agriculture,126,0,0,630.0
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,DEVAPOOR,5,Agriculture,47,0,0,235.0
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,DHANNURA (B),5,Agriculture,160,0,0,825.0
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,DHANNURA (P),5,Agriculture,1,0,0,5.0
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,DHANOORA (K),5,Agriculture,88,0,0,445.0
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,DHARMASAGAR,5,Agriculture,83,0,0,415.0
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,DHODANDA,5,Agriculture,19,0,0,95.0
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,DONGARGOAN,5,Agriculture,44,0,0,220.0
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,DUBBAGUDA,5,Agriculture,10,0,0,50.0
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,DURVAGUDA,5,Agriculture,27,0,0,135.0
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,ESWARNAGAR,5,Agriculture,35,0,0,175.0
ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD (RURAL),EDULAWADA,5,Agriculture,6,0,0,30.0
ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD (RURAL),GOLLAGUDA   H/O. SALEGUDA,5,Agriculture,1,0,0,5.0
ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD (RURAL),GOLLAGUDA  H/O. EDULAWADA,5,Agriculture,3,0,0,15.0
ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD (RURAL),GOVINDHAPUR,5,Agriculture,1,0,0,5.0
ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD (RURAL),GUNDI,5,Agriculture,1,0,0,5.0
ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD (RURAL),IPPALNAVAGAOM,5,Agriculture,4,0,0,20.0
ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD (RURAL),ITKYAL,5,Agriculture,14,0,0,70.0
ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD (RURAL),JANDA GUDA,5,Agriculture,2,0,0,10.0
ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD (RURAL),KAPRI,5,Agriculture,8,0,0,40.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,KERAMERI,SANGVI,5,Agriculture,8,0,0,40.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,KERAMERI,SAVARKEDA,5,Agriculture,17,0,0,85.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,KERAMERI,SOMULAGUDA HO. DEVAPOOR,5,Agriculture,14,0,0,70.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,KERAMERI,SURDAPOOR,5,Agriculture,7,0,0,118.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,KERAMERI,THUMMAGUDA,5,Agriculture,15,0,0,75.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,SIRPUR,ALIGUDA,5,Agriculture,5,0,0,25.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,SIRPUR,BARNOOR (K),5,Agriculture,12,0,0,80.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,SIRPUR,CHAPRI,5,Agriculture,4,0,0,20.0
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR TOWN,SIRPOOR KAGAZNAGAR,5,Agriculture,44,1,121,220.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,BEJJURU,AGURUGUDA,5,Agriculture,28,0,0,140.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,BEJJURU,AMBAGHAT   (BEJJUR),5,Agriculture,11,0,0,55.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,BEJJURU,ANDDUGULAGUDA,5,Agriculture,11,0,0,55.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,BEJJURU,ARKAGUDA,5,Agriculture,9,0,0,45.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,BEJJURU,BARE GUDA,5,Agriculture,13,0,0,65.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,BEJJURU,BEJJUR,5,Agriculture,68,0,0,340.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,BEJJURU,BOGADAGUDA,5,Agriculture,1,0,0,5.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,BEJJURU,BOMBAIGUDA,5,Agriculture,59,0,0,295.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,MUMMADIVARAM <C>,5,Agriculture,27,0,0,152.5
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,PEDAMIDISILURU <C-1>,5,Agriculture,14,0,0,85.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,PEDAMIDISILURU <C-2>,5,Agriculture,3,0,0,15.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,PEDDIPALLI,5,Agriculture,2,0,0,10.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,POOSUGUPPA,5,Agriculture,33,0,0,207.5
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,PULIGUNDALA,5,Agriculture,59,0,0,295.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,R KOTHAGUDEM,5,Agriculture,89,0,0,481.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,RALLAGUDEM,5,Agriculture,14,0,0,100.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,RAMANUJAPURAM,5,Agriculture,44,0,0,220.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,CHARLA,RICE PETA,5,Agriculture,15,0,0,80.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,RAMANUJARAM,5,Agriculture,119,0,0,609.5
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,S.SINGARAM,5,Agriculture,50,0,0,250.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,SAMBAIHGUDEM,5,Agriculture,45,0,0,225.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,THIRLAPURAM (M),5,Agriculture,91,0,0,465.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,TOKUGUDEM (M),5,Agriculture,14,0,0,70.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA, maredugudum,5,Agriculture,6,0,0,30.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA,ADIVIRAMAVARAM-P,5,Agriculture,8,0,0,40.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,YERRA VAGU THANDA-JP,5,Agriculture,34,0,0,170.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,SUJATHA NAGAR,AYYAPPA GUDEM-KR,5,Agriculture,5,0,0,25.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,SUJATHA NAGAR,BETHAMPUDI-KR,5,Agriculture,115,0,0,577.5
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,SUJATHA NAGAR,CHINAVA THANDA-KR,5,Agriculture,55,0,0,275.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,SUJATHA NAGAR,CHINTHAL THANDA - KR,5,Agriculture,6,0,0,30.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,SUJATHA NAGAR,DEGALA MADUGU-KR,5,Agriculture,5,0,0,25.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,SUJATHA NAGAR,GADDALA BODU-KR,5,Agriculture,2,0,0,10.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,SUJATHA NAGAR,GARIBPET-KR,5,Agriculture,108,0,0,540.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,SUJATHA NAGAR,GOPINAYAK TANDA-KR,5,Agriculture,16,0,0,80.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,SUJATHA NAGAR,JAMLA THANDA-KR,5,Agriculture,41,0,0,205.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,GHANAPURAM-GU,5,Agriculture,76,0,0,380.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,GUNDALA,5,Agriculture,69,0,0,360.0
